Date,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
9/24/2015,192.15,193.45,190.56,192.9,159378800,164.98,-0.003615843,167.0828571,172.7032
9/25/2015,194.64,195,191.81,192.85,155054800,164.94,-0.000259146,167.1592857,172.3892
9/28/2015,191.78,191.91,187.64,188.01,178515900,160.8,-0.025097397,166.6457143,171.9894
9/29/2015,188.27,189.74,186.93,188.12,159045600,160.9,0.000584911,166.3,171.5896
9/30/2015,190.37,191.83,189.44,191.63,163452000,163.9,0.018658228,166.1042857,171.2642
10/1/2015,192.08,192.49,189.82,192.13,131079000,164.33,0.002609657,165.885,170.9538
10/2/2015,189.77,195.03,189.12,195,211003300,166.78,0.014937754,165.885,170.7128
10/5/2015,196.46,198.74,196.33,198.47,126320800,169.75,0.017794709,165.9485714,170.5682
10/6/2015,198.31,198.98,197,197.79,110274500,169.17,-0.003426173,165.8657143,170.4326
10/7/2015,198.9,199.83,197.48,199.41,124307300,170.55,0.00819038,165.9092857,170.2814
10/8/2015,198.95,201.55,198.59,201.21,153055200,172.09,0.009027009,166.2607143,170.1364
10/9/2015,201.38,201.9,200.58,201.33,107069200,172.19,0.000596192,166.5578571,169.9926
10/12/2015,201.42,201.76,200.91,201.52,56395600,172.36,0.000943467,167.0228571,169.8576
10/13/2015,200.65,202.16,200.05,200.25,88038700,171.27,-0.006301915,167.4292857,169.713
10/14/2015,200.18,200.87,198.94,199.29,99106200,170.45,-0.004794007,167.82,169.559
10/15/2015,200.08,202.36,199.64,202.35,134142200,173.07,0.015354563,168.4007143,169.4456
10/16/2015,202.83,203.29,201.92,203.27,114580100,173.85,0.004546672,169.3328571,169.377
10/19/2015,202.5,203.37,202.13,203.37,76523900,173.94,0.000491675,170.2642857,169.317
10/20/2015,202.85,203.84,202.55,203.11,78448500,173.72,-0.001278323,170.9657143,169.208
10/21/2015,203.61,203.79,201.65,201.85,102038000,172.64,-0.006203655,171.5592857,169.1098
10/22/2015,202.98,205.51,201.85,205.26,174911700,175.56,0.016893768,172.1864286,169.0658
10/23/2015,207.25,207.95,206.3,207.51,144442300,177.48,0.01096169,172.7385714,169.0646
10/26/2015,207.3,207.37,206.56,207,69033000,177.04,-0.002457579,173.3007143,169.0416
10/27/2015,206.2,207,205.79,206.6,77905800,176.7,-0.001932554,173.74,168.992
10/28/2015,207,208.98,206.21,208.95,135906700,178.71,0.011374603,174.2128571,168.993
10/29/2015,208.35,209.27,208.21,208.83,90525500,178.61,-0.000573852,174.6714286,169.0202
10/30/2015,209.06,209.44,207.74,207.93,131076900,177.84,-0.004310076,175.0628571,169.106
11/2/2015,208.32,210.62,208.17,210.39,86270800,179.94,0.011830979,175.6821429,169.3382
11/3/2015,209.97,211.66,209.7,211,95246100,180.47,0.002899396,176.3978571,169.7228
11/4/2015,211.35,211.5,209.72,210.36,96224500,179.92,-0.003033062,176.8871429,170.1344
11/5/2015,210.43,210.98,209.09,210.15,78408700,179.74,-0.000998294,177.3078571,170.42
11/6/2015,209.74,210.32,208.46,210.04,110471500,179.64,-0.000523543,177.715,170.6218
11/9/2015,209.31,209.49,206.95,208.08,131008700,177.97,-0.009331718,178.0185714,170.79
11/10/2015,207.51,208.6,207.19,208.56,75874600,178.38,0.002307062,178.4285714,170.9938
11/11/2015,208.88,208.94,207.66,207.74,67846000,177.68,-0.003931746,178.58,171.284
11/12/2015,206.5,207.06,204.82,204.84,121315200,175.2,-0.013959923,178.4171429,171.4626
11/13/2015,204.35,204.67,202.44,202.54,153577100,173.23,-0.011228119,178.145,171.5994
11/16/2015,202.32,205.69,202.18,205.62,117645200,175.86,0.015206921,178.085,171.8392
11/17/2015,205.99,207.04,204.88,205.47,121123700,175.74,-0.000729517,177.8728571,171.9942
11/18/2015,206.04,208.9,205.99,208.73,121342500,178.52,0.015865991,177.8664286,172.2498
11/19/2015,208.59,209.05,208.2,208.55,88220500,178.37,-0.000862582,177.9042857,172.4844
11/20/2015,209.45,210.12,208.86,209.31,94011500,179.02,0.003644503,177.8385714,172.7168
11/23/2015,209.38,209.98,208.52,209.07,64931200,178.81,-0.001146582,177.72,172.9574
11/24/2015,207.87,209.83,207.41,209.35,98874400,179.05,0.0013393,177.6578571,173.1612
11/25/2015,209.5,209.74,209.01,209.32,51980100,179.03,-0.000143338,177.6071429,173.3352
11/27/2015,209.43,209.8,208.86,209.56,37317800,179.23,0.001146697,177.5778571,173.521
11/30/2015,209.75,209.89,208.56,208.69,112822700,178.49,-0.004151783,177.615,173.7474
12/1/2015,209.44,210.82,209.11,210.68,97858400,180.19,0.00953596,177.7442857,173.9906
12/2/2015,210.62,211,208.23,208.53,108441300,178.35,-0.010205386,177.7921429,174.2406
12/3/2015,208.83,209.15,204.75,205.61,166224200,175.86,-0.014002944,177.8392857,174.4462
12/4/2015,205.61,209.97,205.61,209.62,192913900,179.29,0.019503043,178.2721429,174.7324
12/7/2015,209.23,209.73,207.2,208.35,102027100,178.2,-0.006058314,178.4392857,174.9976
12/8/2015,206.49,208.29,205.78,206.95,103372400,177,-0.006719639,178.5292857,175.3216
12/9/2015,206.19,208.68,204.18,205.34,162401500,175.62,-0.007779496,178.3221429,175.616
12/10/2015,205.42,207.43,205.14,205.87,116128900,176.08,0.002580945,178.1585714,175.8596
12/11/2015,203.35,204.14,201.51,201.88,211173300,172.67,-0.019380916,177.705,176.0264
12/14/2015,202.07,203.05,199.95,202.9,182385200,173.54,0.005052052,177.3285714,176.1616
12/15/2015,204.7,206.11,202.87,205.03,154069600,175.36,0.010497964,177.065,176.2738
12/16/2015,206.37,208.39,204.8,208.03,197017000,177.93,0.014631982,176.9864286,176.449
12/17/2015,208.4,208.48,204.84,204.86,173092500,175.21,-0.015238091,176.6992857,176.5422
12/18/2015,202.77,202.93,199.83,200.02,251393500,172.09,-0.017814769,176.2421429,176.5422
12/21/2015,201.41,201.88,200.09,201.67,99094300,173.51,0.008248962,175.765,176.5686
12/22/2015,202.72,203.85,201.55,203.5,111026200,175.09,0.009073895,175.5321429,176.6232
12/23/2015,204.69,206.07,204.58,206.02,110987200,177.25,0.012383563,175.6314286,176.7428
12/24/2015,205.72,206.33,205.42,205.68,48539600,176.96,-0.0016504,175.465,176.873
12/28/2015,204.86,205.26,203.94,205.21,65899900,176.56,-0.002285252,175.3478571,176.9428
12/29/2015,206.51,207.79,206.47,207.4,92640700,178.44,0.010672113,175.4507143,177.0346
12/30/2015,207.11,207.21,205.76,205.93,63317700,177.18,-0.007087501,175.5621429,177.0994
12/31/2015,205.13,205.89,203.87,203.87,114877900,175.41,-0.010003612,175.5142857,177.1332
1/4/2016,200.49,201.03,198.59,201.02,222353500,172.95,-0.013979654,175.5342857,177.1394
1/5/2016,201.4,201.9,200.05,201.36,110845800,173.25,0.001691716,175.5135714,177.0932
1/6/2016,198.34,200.06,197.6,198.82,152112600,171.06,-0.012614341,175.2064286,176.9648
1/7/2016,195.33,197.44,193.59,194.05,213436100,166.96,-0.023991575,174.4228571,176.7632
1/8/2016,195.19,195.85,191.58,191.92,209817200,165.12,-0.010976415,173.7021429,176.5316
1/11/2016,193.01,193.41,189.82,192.11,187941300,165.29,0.000990062,173.2164286,176.2632
1/12/2016,193.82,194.55,191.14,193.66,172330500,166.62,0.008068033,172.7242857,176.0234
1/13/2016,194.45,194.86,188.38,188.83,221168900,162.47,-0.024940632,171.8228571,175.716
1/14/2016,189.55,193.26,187.66,191.93,240795600,165.13,0.016416826,170.9571429,175.4198
1/15/2016,186.77,188.76,185.52,187.81,324846400,161.59,-0.021465883,169.8592857,175.0422
1/19/2016,189.96,190.11,186.2,188.06,195244400,161.8,0.001330715,168.805,174.6798
1/20/2016,185.03,187.5,181.02,185.65,286547800,159.73,-0.012814827,167.4685714,174.2796
1/21/2016,186.21,188.87,184.64,186.69,195772900,160.62,0.005602024,166.2857143,173.8992
1/22/2016,189.78,190.76,188.88,190.52,168319600,163.92,0.02051499,165.465,173.6182
1/25/2016,189.92,190.15,187.41,187.64,130371700,161.44,-0.015116176,164.6428571,173.2794
1/26/2016,188.42,190.53,188.02,190.2,141036800,163.64,0.013643112,163.9564286,172.9986
1/27/2016,189.58,191.56,187.06,188.13,185681700,161.86,-0.010883432,163.2992857,172.7318
1/28/2016,189.96,190.2,187.16,189.11,143798800,162.71,0.005209356,162.9957143,172.5214
1/29/2016,190.02,193.88,189.88,193.72,210529300,166.67,0.024377343,163.1064286,172.3376
2/1/2016,192.53,194.58,191.84,193.65,136061600,166.61,-0.000361346,163.2007143,172.155
2/2/2016,191.96,191.97,189.54,190.16,182564900,163.61,-0.018022566,162.9857143,171.8568
2/3/2016,191.41,191.78,187.1,191.3,205054900,164.59,0.005995356,163.1371429,171.5812
2/4/2016,190.71,192.75,189.96,191.6,139531800,164.85,0.001568059,163.1171429,171.2978
2/5/2016,190.99,191.67,187.2,187.95,180788300,161.71,-0.019050035,163.1257143,170.9558
2/8/2016,185.77,186.12,182.8,185.42,191526700,159.53,-0.013461141,162.9635714,170.5654
2/9/2016,183.36,186.94,183.2,185.43,184513100,159.54,5.40E-05,162.95,170.1756
2/10/2016,186.41,188.34,185.12,185.27,148214100,159.4,-0.000862887,162.8628571,169.779
2/11/2016,182.34,184.1,181.09,182.86,219058900,157.33,-0.013008186,162.3921429,169.3558
2/12/2016,184.96,186.65,183.96,186.63,127632400,160.57,0.02061735,162.33,168.9634
2/16/2016,188.77,189.81,187.63,189.78,120250700,163.28,0.016878413,162.3042857,168.662
2/17/2016,191.16,193.32,191.01,192.88,136009500,165.95,0.016334077,162.5964286,168.4638
2/18/2016,193.2,193.27,191.72,192.09,102343000,165.27,-0.004095656,162.7792857,168.1834
2/19/2016,191.17,192.18,190.45,192,114793000,165.19,-0.000468557,162.6735714,167.9232
2/22/2016,193.87,194.95,193.79,194.78,103640300,167.58,0.014479148,162.7428571,167.7348
2/23/2016,194,194.32,192.18,192.32,111455300,165.47,-0.012629745,162.8757143,167.5318
2/24/2016,190.63,193.53,189.32,193.2,150812200,166.22,0.004575671,162.9921429,167.3346
2/25/2016,193.73,195.55,192.83,195.54,110728300,168.24,0.012111849,163.2342857,167.246
2/26/2016,196.57,196.68,194.9,195.09,129833700,167.85,-0.002301088,163.6728571,167.1322
2/29/2016,195.11,196.23,193.33,193.56,125918100,166.53,-0.007842616,164.1728571,166.9556
3/1/2016,195.01,198.21,194.45,198.11,141799700,170.45,0.023507027,164.9521429,166.806
3/2/2016,197.74,199.06,197.25,199,102415000,171.22,0.00449243,165.7964286,166.7262
3/3/2016,198.79,199.8,198.11,199.78,95172200,171.89,0.003919345,166.8364286,166.7222
3/4/2016,200.01,201.35,199.03,200.43,129293600,172.45,0.003253695,167.685,166.701
3/7/2016,199.34,201.07,199.25,200.59,100219000,172.58,0.000798575,168.3492857,166.6508
3/8/2016,199.32,199.92,198.21,198.4,123974900,170.7,-0.010918175,168.6885714,166.5198
3/9/2016,199.36,199.79,198.43,199.38,94801200,171.54,0.00493943,169.1364286,166.4114
3/10/2016,199.96,201.07,197.38,199.54,156838700,171.68,0.000802425,169.6,166.3138
3/11/2016,201.26,202.81,199.52,202.76,137964500,174.45,0.016137573,170.0907143,166.234
3/14/2016,202.16,203.04,201.77,202.5,73612000,174.23,-0.00128228,170.7164286,166.175
3/15/2016,201.36,202.53,201.05,202.17,93169100,173.94,-0.00162978,171.2678571,166.1456
3/16/2016,201.6,203.82,201.55,203.34,129303200,174.95,0.005787099,171.7471429,166.1856
3/17/2016,203.24,205.23,202.77,204.63,134278500,176.06,0.006344532,172.3335714,166.2418
3/18/2016,204.17,204.78,203.8,204.38,138372400,176.75,0.003929207,173.0635714,166.3556
3/21/2016,204.07,204.94,203.8,204.67,72926700,177,0.001418996,173.5314286,166.5564
3/22/2016,203.76,205.23,203.57,204.56,97471900,176.91,-0.000537501,173.9378571,166.7922
3/23/2016,204.11,204.33,203.01,203.21,81052500,175.74,-0.006599507,174.2128571,167.0012
3/24/2016,202,203.16,201.74,203.12,84360900,175.66,-0.000442902,174.4421429,167.182
3/28/2016,203.61,203.86,202.71,203.24,62408200,175.76,0.000590681,174.6692857,167.4478
3/29/2016,202.76,205.25,202.4,205.12,92922900,177.39,0.009250077,175.1471429,167.693
3/30/2016,206.3,206.87,205.59,206.02,86365300,178.17,0.004387861,175.6207143,168.0246
3/31/2016,205.91,206.41,205.33,205.52,94584100,177.74,-0.002427099,176.0535714,168.3434
4/1/2016,204.35,207.14,203.98,206.92,114423500,178.95,0.006812239,176.375,168.7278
4/4/2016,206.83,207.07,205.89,206.25,63497000,178.37,-0.003238029,176.6707143,169.0828
4/5/2016,204.67,206.26,203.89,204.19,99662200,176.59,-0.009987999,176.86,169.3362
4/6/2016,204.19,206.49,203.98,206.42,91839800,178.52,0.010920977,177.115,169.6778
4/7/2016,205.14,205.56,203.09,203.95,113859000,176.38,-0.011965645,177.1378571,169.9326
4/8/2016,205.34,205.85,203.87,204.5,95040600,176.85,0.002696906,177.145,170.2324
4/11/2016,205.25,206.07,203.91,204.02,83757500,176.44,-0.002347385,177.105,170.507
4/12/2016,204.22,206.25,203.7,205.92,115350600,178.08,0.009312696,177.1885714,170.7352
4/13/2016,207,208.1,206.84,208,96336400,179.88,0.010101173,177.4842857,171.0006
4/14/2016,208.07,208.6,207.6,208.01,65212900,179.89,4.82E-05,177.7864286,171.3262
4/15/2016,208.01,208.17,207.4,207.78,75761600,179.69,-0.001106005,178.0671429,171.6282
4/18/2016,207.78,209.28,207,209.24,82531000,180.95,0.007026606,178.3214286,171.9502
4/19/2016,209.74,210.2,208.94,209.9,88316100,181.52,0.003154654,178.5607143,172.3464
4/20/2016,209.95,210.92,209.39,210.1,81100300,181.7,0.000952725,178.8435714,172.7898
4/21/2016,210.12,210.25,208.65,208.97,85695000,180.72,-0.005378438,178.97,173.2134
4/22/2016,208.55,209.29,207.91,208.97,99251700,180.72,0,179.1378571,173.6398
4/25/2016,208.26,208.66,207.54,208.61,66166500,180.41,-0.00172269,179.4107143,174.1014
4/26/2016,209.04,209.52,208.36,208.92,75864200,180.68,0.001485966,179.565,174.5036
4/27/2016,208.47,209.81,208.05,209.35,77329400,181.05,0.002058297,179.8985714,174.859
4/28/2016,208.46,209.76,206.96,207.45,97216200,179.41,-0.009075933,180.0814286,175.1282
4/29/2016,206.72,207.13,205.03,206.33,142424100,178.44,-0.005398579,180.2242857,175.3916
5/2/2016,206.92,208.18,206.41,207.97,62188000,179.86,0.007948221,180.3514286,175.685
5/3/2016,206.52,206.8,205.28,206.16,106422100,178.29,-0.008703139,180.2378571,175.8992
5/4/2016,204.99,205.85,204.42,205.01,92243800,177.3,-0.005578023,180.0528571,176.1358
5/5/2016,205.56,205.98,204.47,204.97,67619200,177.26,-0.000195279,179.8792857,176.3566
5/6/2016,204.06,205.77,203.88,205.72,89315000,177.91,0.003659298,179.6621429,176.55
5/9/2016,205.57,206.4,205.36,205.89,74374900,178.06,0.000826194,179.415,176.7542
5/10/2016,206.72,208.47,206.64,208.45,77472200,180.27,0.012433923,179.3128571,177.029
5/11/2016,207.91,208.54,206.5,206.5,81727000,178.58,-0.009354745,179.16,177.1916
5/12/2016,207.29,207.49,205.37,206.56,89586300,178.64,0.00029025,179.0114286,177.34
5/13/2016,206.21,206.86,204.38,204.76,96474600,177.08,-0.008714031,178.7735714,177.4438
5/16/2016,204.96,207.34,204.89,206.78,77486800,178.83,0.00986499,178.6414286,177.5714
5/17/2016,206.46,206.8,204.23,204.85,114924900,177.16,-0.009333112,178.3635714,177.663
5/18/2016,204.44,206.3,203.63,204.91,120062100,177.21,0.000292674,178.2064286,177.7932
5/19/2016,204.06,204.54,202.78,204.2,115430500,176.6,-0.003464909,178.075,177.8944
5/20/2016,204.92,206.1,204.86,205.49,104990400,177.71,0.006317449,177.9214286,178.015
5/23/2016,205.51,205.84,204.99,205.21,58682600,177.47,-0.001362732,177.8628571,178.0754
5/24/2016,206.17,208.24,206.14,207.87,93537800,179.77,0.012962203,178.0392857,178.1862
5/25/2016,208.67,209.77,207.87,209.28,76621400,180.99,0.006783267,178.3057143,178.3272
5/26/2016,209.44,209.71,208.97,209.34,55280700,181.04,0.000286647,178.5292857,178.449
5/27/2016,209.53,210.25,209.47,210.24,64211200,181.82,0.004299154,178.7978571,178.5642
5/31/2016,210.56,210.69,209.18,209.84,109879400,181.47,-0.001902621,178.8835714,178.6586
6/1/2016,209.12,210.48,208.89,210.27,69936200,181.84,0.002049105,179.1164286,178.7554
6/2/2016,209.8,210.93,209.24,210.91,63044700,182.4,0.003043626,179.385,178.8652
6/3/2016,210.25,210.69,208.86,210.28,101757100,181.85,-0.002986873,179.7257143,178.9874
6/6/2016,210.7,211.77,210.51,211.35,64887000,182.78,0.005088466,180.0078571,179.1298
6/7/2016,211.53,212.34,211.5,211.68,60974800,183.06,0.001561454,180.4292857,179.2758
6/8/2016,211.84,212.52,211.69,212.37,66170900,183.66,0.003259738,180.89,179.4012
6/9/2016,211.51,212.22,211.19,212.08,73786900,183.41,-0.001365609,181.3764286,179.506
6/10/2016,210.46,210.86,209.43,210.07,113829200,181.67,-0.009477574,181.6592857,179.5846
6/13/2016,209.36,210.37,208.35,208.45,117751200,180.27,-0.007711637,181.8592857,179.611
6/14/2016,208,208.74,206.92,208.04,125059300,179.92,-0.001967291,181.87,179.642
6/15/2016,208.04,209.36,207.53,207.75,109124500,179.67,-0.001393693,181.7757143,179.7036
6/16/2016,207.75,208.57,205.59,208.37,149533100,180.2,0.002984405,181.7157143,179.7372
6/17/2016,207.17,207.2,205.75,206.52,117055700,179.53,-0.003724486,181.5521429,179.8002
6/20/2016,208.82,209.61,207.75,207.85,82789600,180.69,0.006440247,181.4964286,179.877
6/21/2016,208.3,208.92,207.78,208.44,72461700,181.2,0.002838667,181.4507143,179.9722
6/22/2016,208.65,209.5,207.93,208.1,95560500,180.9,-0.001631146,181.3435714,180.0286
6/23/2016,209.81,210.87,209.27,210.81,102731400,183.26,0.013022495,181.4442857,180.0962
6/24/2016,203.63,210.85,202.72,203.24,333444400,176.68,-0.035909172,181.0085714,180.032
6/27/2016,201.59,201.6,198.65,199.6,230775800,173.51,-0.017909834,180.3264286,179.9084
6/28/2016,201.48,203.23,201.12,203.2,159382400,176.64,0.01803612,179.825,179.8222
6/29/2016,204.84,206.93,204.72,206.66,137328600,179.65,0.017027689,179.5564286,179.7848
6/30/2016,207.21,209.54,206.56,209.48,165021900,182.1,0.013645524,179.5871429,179.7928
7/1/2016,209.48,210.49,209.29,209.92,106055300,182.49,0.002100326,179.7457143,179.8282
7/5/2016,208.95,209.08,207.71,208.41,109803700,181.17,-0.007193336,179.835,179.8372
7/6/2016,207.83,209.8,207.06,209.66,96021500,182.26,0.005997958,180.02,179.8742
7/7/2016,209.87,210.65,208.63,209.53,85593800,182.15,-0.000620197,180.1592857,179.9036
7/8/2016,211.05,212.94,210.78,212.65,133971000,184.86,0.014890533,180.54,179.9798
7/11/2016,213.19,214.07,212.95,213.4,73633900,185.51,0.003526887,180.8842857,180.1018
7/12/2016,214.53,215.3,213.43,214.95,101275600,186.86,0.007263733,181.2885714,180.2702
7/13/2016,215.44,215.45,214.35,214.92,87324100,186.83,-0.000139883,181.7121429,180.4096
7/14/2016,216.4,216.67,215.66,216.12,91230900,187.88,0.005583352,182.0421429,180.6014
7/15/2016,216.78,217.01,215.31,215.83,107155400,187.62,-0.001341713,182.8235714,180.8078
7/18/2016,215.97,216.6,215.67,216.41,58725900,188.13,0.002687356,183.8678571,181.0252
7/19/2016,215.92,216.23,215.63,216.19,54345700,187.94,-0.001016615,184.675,181.2258
7/20/2016,216.19,217.37,216.19,217.09,58159500,188.72,0.004162995,185.3228571,181.439
7/21/2016,216.96,217.22,215.75,216.27,67777300,188.01,-0.003777121,185.745,181.5938
7/22/2016,216.41,217.3,216.1,217.24,62787500,188.85,0.004484963,186.1992857,181.7992
7/25/2016,217,217.06,215.97,216.65,55873100,188.34,-0.002715969,186.7114286,181.9932
7/26/2016,216.53,217.17,215.76,216.75,70080500,188.42,0.000461726,187.1514286,182.22
7/27/2016,217.19,217.27,215.62,216.52,84083900,188.22,-0.00106118,187.585,182.4078
7/28/2016,216.29,217.11,215.75,216.77,65035700,188.44,0.001154968,187.8407143,182.6334
7/29/2016,216.46,217.54,216.13,217.12,79519400,188.75,0.001614458,188.0721429,182.8642
8/1/2016,217.19,217.65,216.41,216.94,73311400,188.59,-0.000829211,188.1957143,183.104
8/2/2016,216.65,216.83,214.57,215.55,92295500,187.38,-0.006407057,188.235,183.2974
8/3/2016,215.48,216.25,215.13,216.18,53993600,187.93,0.002922765,188.2385714,183.5066
8/4/2016,216.31,216.78,214.25,216.41,46585500,188.13,0.001063734,188.275,183.6738
8/5/2016,216.41,218.23,216.41,218.18,71892200,189.67,0.00817875,188.385,183.8474
8/8/2016,218.4,218.52,217.74,218.05,39906500,189.55,-0.000595576,188.5,184.0176
8/9/2016,218.13,218.76,217.8,218.18,51251700,189.67,0.000595931,188.5678571,184.1746
8/10/2016,218.31,218.4,217.23,217.64,57941100,189.2,-0.002474983,188.6528571,184.3292
8/11/2016,218.26,218.94,217.95,218.65,72504300,190.08,0.004640696,188.7407143,184.494
8/12/2016,218.29,218.71,217.99,218.46,61313500,189.91,-0.000869006,188.8528571,184.6442
8/15/2016,218.89,219.5,218.88,219.09,49813500,190.46,0.002884315,188.9985714,184.8164
8/16/2016,218.6,218.68,217.96,217.96,53213600,189.48,-0.005157656,189.0885714,184.9504
8/17/2016,218,218.53,217.02,218.37,75134300,189.83,0.001880498,189.1878571,185.0858
8/18/2016,218.34,218.9,218.21,218.86,52989300,190.26,0.002244147,189.2957143,185.2178
8/19/2016,218.31,218.75,217.74,218.54,75443000,189.98,-0.001462299,189.395,185.3492
8/22/2016,218.26,218.8,217.83,218.53,61368800,189.97,-4.56E-05,189.58,185.5152
8/23/2016,219.25,219.6,218.9,218.97,53399200,190.35,0.002013506,189.7528571,185.7168
8/24/2016,218.8,218.91,217.36,217.85,71728900,189.38,-0.005114953,189.8421429,185.906
8/25/2016,217.4,218.19,217.22,217.7,69224800,189.25,-0.000688492,189.8121429,186.0976
8/26/2016,217.92,219.12,216.25,217.29,122506300,188.89,-0.001883551,189.765,186.2714
8/29/2016,217.44,218.67,217.4,218.36,70502200,189.82,0.004924439,189.7757143,186.4772
8/30/2016,218.26,218.59,217.35,218,58114500,189.51,-0.001648602,189.7978571,186.6536
8/31/2016,217.61,217.75,216.47,217.38,85269500,188.97,-0.002844023,189.7185714,186.809
9/1/2016,217.37,217.73,216.03,217.39,97844200,188.98,4.61E-05,189.6521429,186.9706
9/2/2016,218.39,218.87,217.7,218.37,79293900,189.83,0.004507719,189.6071429,187.102
9/6/2016,218.7,219.12,217.86,219.03,56702100,190.41,0.003022633,189.6735714,187.3766
9/7/2016,218.84,219.22,218.3,219.01,76554900,190.39,-9.14E-05,189.7135714,187.7142
9/8/2016,218.62,218.94,218.15,218.51,74102900,189.95,-0.002282951,189.6914286,187.9804
9/9/2016,216.97,217.03,213.25,213.28,221589100,185.41,-0.023934866,189.365,188.0956
9/12/2016,212.39,216.81,212.31,216.34,168110900,188.07,0.014347339,189.2292857,188.215
9/13/2016,214.84,215.15,212.5,213.23,182828800,185.36,-0.014375557,188.8728571,188.2724
9/14/2016,213.29,214.7,212.5,213.15,134185500,185.29,-0.000375124,188.5807143,188.3548
9/15/2016,212.96,215.73,212.75,215.28,134427900,187.15,0.009993149,188.4307143,188.4526
9/16/2016,213.48,213.69,212.57,213.37,155236400,186.42,-0.003865706,188.2542857,188.538
9/19/2016,214.13,214.88,213.03,213.41,80250500,186.46,0.000187438,188.0142857,188.57
9/20/2016,214.41,214.59,213.38,213.42,69665300,186.47,4.69E-05,187.7971429,188.5892
9/21/2016,214.24,216.03,213.44,215.82,110284400,188.56,0.011245459,187.7678571,188.6232
9/22/2016,217,217.53,216.71,217.18,76678700,189.75,0.006301525,187.8228571,188.6816
9/23/2016,216.72,216.88,215.88,215.99,73630900,188.71,-0.005479307,187.7428571,188.6982
9/26/2016,215.02,215.23,214.01,214.24,89827300,187.18,-0.008102284,187.5121429,188.6894
9/27/2016,214.05,215.68,213.62,215.57,78494800,188.34,0.006207787,187.3657143,188.6936
9/28/2016,215.83,216.82,214.71,216.64,87411000,189.28,0.004963492,187.3178571,188.7204
9/29/2016,216.4,216.87,214.04,214.68,128070600,187.57,-0.009047134,187.4721429,188.6974
9/30/2016,215.65,217.12,215.36,216.3,117202900,188.98,0.007546229,187.5371429,188.7168
10/3/2016,215.82,216.04,215.04,215.78,83512100,188.53,-0.002403851,187.7635714,188.7104
10/4/2016,215.91,216.17,213.99,214.68,119948100,187.57,-0.005098114,187.9264286,188.695
10/5/2016,215.41,216.13,215.33,215.63,72816000,188.4,0.004425349,188.0157143,188.6946
10/6/2016,215.37,216.04,214.74,215.78,62927400,188.53,0.00069581,188.1664286,188.7008
10/7/2016,216.1,216.3,214.19,215.04,89788300,187.88,-0.003429687,188.2678571,188.6896
10/10/2016,216.16,216.7,215.99,216.16,51855000,188.86,0.005208325,188.4385714,188.6918
10/11/2016,215.66,215.74,212.58,213.43,130367400,186.47,-0.012629444,188.2892857,188.6494
10/12/2016,213.59,214.32,213.01,213.71,73866100,186.72,0.001312026,188.0728571,188.6362
10/13/2016,212.16,213.59,211.21,213.01,101357000,186.11,-0.003275441,187.8871429,188.5998
10/14/2016,214.15,214.69,213.03,213.12,93346200,186.2,0.000516203,187.8171429,188.5612
10/17/2016,213.09,213.39,212.17,212.38,58275700,185.56,-0.003472331,187.6185714,188.479
10/18/2016,214.24,214.31,213.27,213.71,76869700,186.72,0.006262649,187.4357143,188.4224
10/19/2016,214.02,214.64,213.6,214.28,66519200,187.22,0.00266695,187.4107143,188.3734
10/20/2016,213.87,214.53,213.11,213.88,73639800,186.87,-0.001866504,187.26,188.3268
10/21/2016,213.88,214.08,212.76,213.98,89089100,186.96,0.00046756,187.1478571,188.2644
10/24/2016,215,215.32,214.48,214.89,60146600,187.75,0.004252512,187.1607143,188.2212
10/25/2016,214.68,214.98,213.98,214.17,66542300,187.12,-0.003350593,187.0692857,188.1544
10/26/2016,213.21,214.42,212.93,213.74,75705500,186.75,-0.002007312,186.9421429,188.0998
10/27/2016,214.58,214.62,213.08,213.17,77220200,186.25,-0.002667065,186.8257143,188.0282
10/28/2016,213.14,213.93,211.71,212.54,140623200,185.7,-0.002955373,186.6,187.937
10/31/2016,212.93,213.19,212.36,212.55,61272500,185.71,4.72E-05,186.5457143,187.8516
11/1/2016,212.93,212.99,209.6,211.01,122781800,184.36,-0.007245444,186.3771429,187.7394
11/2/2016,210.65,211.1,209.23,209.74,103330800,183.25,-0.006018675,186.1728571,187.5974
11/3/2016,209.99,210.24,208.46,208.78,88939300,182.41,-0.004577207,185.9021429,187.458
11/4/2016,208.91,209.89,208.38,208.55,109122100,182.21,-0.001101674,185.6628571,187.3172
11/7/2016,208.55,213.19,208.55,213.15,109794900,186.23,0.022056937,185.6278571,187.264
11/8/2016,212.69,214.77,212.38,214.11,106772100,187.07,0.004504063,185.6171429,187.209
11/9/2016,212.37,217.1,212.34,216.38,258429000,189.05,0.010602029,185.7728571,187.1998
11/10/2016,217.3,218.31,215.22,216.92,172113300,189.52,0.002495539,185.9557143,187.2108
11/11/2016,216.08,216.7,215.32,216.42,100552700,189.09,-0.002305037,186.0514286,187.213
11/14/2016,217.03,217.27,215.72,216.59,94580000,189.24,0.000785507,186.2028571,187.2012
11/15/2016,217.04,218.28,216.8,218.28,91652600,190.71,0.007802944,186.4857143,187.2072
11/16/2016,217.56,218.14,217.42,217.87,65617700,190.35,-0.001878385,186.7785714,187.2064
11/17/2016,218.05,219.06,217.92,218.99,69797200,191.33,0.005140752,187.1807143,187.234
